lat_start,lat_end,lng_start,lng_end,lat_center,lng_center,km_to_centroid,grid_in_location,degrees_to_centroid,comfort_leisure_spots,activities_education,mobility_public_transport_bus,activities_economic,activities_goverment,social_life_eating,comfort_comfort_spots,activities_public_service,comfort_leisure_mass,activities_educational,social_life_night_life,mobility_bike_infraestructure,activities_health_regional,activities_health_local,activities_post,activities_mean,comfort_mean,mobility_mean,social_mean
45.51024687900036,45.519246888000374,12.280644122916515,12.309096428645644,45.514746883500365,12.29487027578108,6.666599111476776,True,136.47349098567489,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.51024687900036,45.519246888000374,12.309096428645644,12.337548734374773,45.514746883500365,12.323322581510208,5.639353312325576,True,114.84327963502253,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.51024687900036,45.519246888000374,12.337548734374773,12.366001040103901,45.514746883500365,12.351774887239337,5.385070040823439,True,82.77117761564176,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.51024687900036,45.519246888000374,12.366001040103901,12.39445334583303,45.514746883500365,12.380227192968466,6.002796411233593,True,54.37223883516003,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.51024687900036,45.519246888000374,12.39445334583303,12.422905651562159,45.514746883500365,12.408679498697595,7.2736552798068015,True,37.43089356584108,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.51024687900036,45.519246888000374,12.422905651562159,12.451357957291288,45.514746883500365,12.437131804426723,8.922805968573423,True,27.804503716807762,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.51024687900036,45.519246888000374,12.451357957291288,12.479810263020417,45.514746883500365,12.465584110155852,10.777976483319907,True,21.911550697228275,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.51024687900036,45.519246888000374,12.479810263020417,12.508262568749545,45.514746883500365,12.494036415884981,12.749548568967864,True,18.00947800244479,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.51024687900036,45.519246888000374,12.508262568749545,12.536714874478674,45.514746883500365,12.52248872161411,14.791047814401175,True,15.258658737564296,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.51024687900036,45.519246888000374,12.536714874478674,12.565167180207803,45.514746883500365,12.550941027343239,16.87711735546631,False,13.223718878707029,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.51024687900036,45.519246888000374,12.565167180207803,12.593619485936932,45.514746883500365,12.579393333072368,18.993076759030057,False,11.661012318435906,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.50124687000035,45.51024687900036,12.1668349,12.195287205729128,45.50574687450036,12.181061052864564,13.552840015294608,False,166.59121961822296,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.50124687000035,45.51024687900036,12.195287205729128,12.223739511458257,45.50574687450036,12.209513358593693,11.475116747425108,True,163.9220931359594,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.50124687000035,45.51024687900036,12.223739511458257,12.252191817187386,45.50574687450036,12.237965664322822,9.461321622620591,True,159.97999145696792,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.50124687000035,45.51024687900036,12.252191817187386,12.280644122916515,45.50574687450036,12.26641797005195,7.562696953189195,True,153.65540708705615,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.50124687000035,45.51024687900036,12.280644122916515,12.309096428645644,45.50574687450036,12.29487027578108,5.891658806931447,True,142.30925509938538,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.50124687000035,45.51024687900036,12.309096428645644,12.337548734374773,45.50574687450036,12.323322581510208,4.697699920211163,True,119.64739729561695,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.50124687000035,45.51024687900036,12.337548734374773,12.366001040103901,45.50574687450036,12.351774887239337,4.389146832849143,True,81.1370557474353,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.50124687000035,45.51024687900036,12.366001040103901,12.39445334583303,45.50574687450036,12.380227192968466,5.128383759892943,True,48.61864706195273,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.50124687000035,45.51024687900036,12.39445334583303,12.422905651562159,45.50574687450036,12.408679498697595,6.570807702513363,True,31.906717511939146,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.50124687000035,45.51024687900036,12.422905651562159,12.451357957291288,45.50574687450036,12.437131804426723,8.360035252816346,True,23.217086998188943,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.50124687000035,45.51024687900036,12.451357957291288,12.479810263020417,45.50574687450036,12.465584110155852,10.317186793584707,True,18.1173936740115,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.50124687000035,45.51024687900036,12.479810263020417,12.508262568749545,45.50574687450036,12.494036415884981,12.362765507603505,True,14.812645424728341,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.50124687000035,45.51024687900036,12.508262568749545,12.536714874478674,45.50574687450036,12.52248872161411,14.45928997557588,True,12.511102582842105,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.50124687000035,45.51024687900036,12.536714874478674,12.565167180207803,45.50574687450036,12.550941027343239,16.587453785556324,False,10.821166056884021,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.50124687000035,45.51024687900036,12.565167180207803,12.593619485936932,45.50574687450036,12.579393333072368,18.736478649457467,False,9.52970684666121,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.49224686100034,45.50124687000035,12.1668349,12.195287205729128,45.49674686550034,12.181061052864564,13.26553446242932,True,169.58993698824955,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.49224686100034,45.50124687000035,12.195287205729128,12.223739511458257,45.49674686550034,12.209513358593693,11.133953696923548,True,167.4772969530208,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.49224686100034,45.50124687000035,12.223739511458257,12.252191817187386,45.49674686550034,12.237965664322822,9.044141117262521,True,164.31563414709336,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.49224686100034,45.50124687000035,12.252191817187386,12.280644122916515,45.49674686550034,12.26641797005195,7.033427381568839,True,159.1122458990089,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.49224686100034,45.50124687000035,12.280644122916515,12.309096428645644,45.49674686550034,12.29487027578108,5.194493770014497,True,149.22977968035627,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.49224686100034,45.50124687000035,12.309096428645644,12.337548734374773,45.49674686550034,12.323322581510208,3.786487257718123,True,126.44875494879328,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.49224686100034,45.50124687000035,12.337548734374773,12.366001040103901,45.49674686550034,12.351774887239337,3.396065811434292,True,78.56099256496587,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.49224686100034,45.50124687000035,12.366001040103901,12.39445334583303,45.49674686550034,12.380227192968466,4.309303610385612,True,41.175774478888435,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.49224686100034,45.50124687000035,12.39445334583303,12.422905651562159,45.49674686550034,12.408679498697595,5.953821352989253,True,25.63184329446398,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.49224686100034,45.50124687000035,12.422905651562159,12.451357957291288,45.49674686550034,12.437131804426723,7.884601078688959,True,18.292158210433804,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.49224686100034,45.50124687000035,12.451357957291288,12.479810263020417,45.49674686550034,12.465584110155852,9.936142644755927,True,14.151651877468337,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.49224686100034,45.50124687000035,12.479810263020417,12.508262568749545,45.49674686550034,12.494036415884981,12.046907220541343,False,11.518713347976089,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.49224686100034,45.50124687000035,12.508262568749545,12.536714874478674,45.49674686550034,12.52248872161411,14.190491785799878,False,9.70384996351648,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.49224686100034,45.50124687000035,12.536714874478674,12.565167180207803,45.49674686550034,12.550941027343239,16.35399566568738,False,8.379496088550612,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.49224686100034,45.50124687000035,12.565167180207803,12.593619485936932,45.49674686550034,12.579393333072368,18.53044296898327,False,7.371458787954775,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.48324685200033,45.49224686100034,12.1668349,12.195287205729128,45.48774685650034,12.181061052864564,13.048845024016286,False,172.64739598039282,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.48324685200033,45.49224686100034,12.195287205729128,12.223739511458257,45.48774685650034,12.209513358593693,10.87449153443902,True,171.13313709385253,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.48324685200033,45.49224686100034,12.223739511458257,12.252191817187386,45.48774685650034,12.237965664322822,8.722350118770311,True,168.8433008856363,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.48324685200033,45.49224686100034,12.252191817187386,12.280644122916515,45.48774685650034,12.26641797005195,6.614139258667095,True,164.99533703472525,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.48324685200033,45.49224686100034,12.280644122916515,12.309096428645644,45.48774685650034,12.29487027578108,4.6105216409257235,True,157.30527091991885,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.48324685200033,45.49224686100034,12.309096428645644,12.337548734374773,45.48774685650034,12.323322581510208,2.9342135946090417,True,136.43947972198907,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.48324685200033,45.49224686100034,12.337548734374773,12.366001040103901,45.48774685650034,12.351774887239337,2.409344012474266,True,73.92894045016233,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.48324685200033,45.49224686100034,12.366001040103901,12.39445334583303,45.48774685650034,12.380227192968466,3.583698872392481,True,31.564597908719012,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.48324685200033,45.49224686100034,12.39445334583303,12.422905651562159,45.48774685650034,12.408679498697595,5.4519249489688235,True,18.623746970636265,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.48324685200033,45.49224686100034,12.422905651562159,12.451357957291288,45.48774685650034,12.437131804426723,7.513101927834101,True,13.071310241249382,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.48324685200033,45.49224686100034,12.451357957291288,12.479810263020417,45.48774685650034,12.465584110155852,9.64430085826208,True,10.042729230564902,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.48324685200033,45.49224686100034,12.479810263020417,12.508262568749545,45.48774685650034,12.494036415884981,11.807666851055414,False,8.14583701656011,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.48324685200033,45.49224686100034,12.508262568749545,12.536714874478674,45.48774685650034,12.52248872161411,13.98828320499402,False,6.848794709591597,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.48324685200033,45.49224686100034,12.536714874478674,12.565167180207803,45.48774685650034,12.550941027343239,16.179176235713246,False,5.9068015532366465,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.48324685200033,45.49224686100034,12.565167180207803,12.593619485936932,45.48774685650034,12.579393333072368,18.376670484881856,False,5.191978749362768,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.474246843000316,45.48324685200033,12.1668349,12.195287205729128,45.47874684750032,12.181061052864564,12.906328995529238,True,175.7475069267892,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.474246843000316,45.48324685200033,12.195287205729128,12.223739511458257,45.47874684750032,12.209513358593693,10.702673871003704,True,174.86313134133988,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.474246843000316,45.48324685200033,12.223739511458257,12.252191817187386,45.47874684750032,12.237965664322822,8.506780588625382,True,173.51631141464253,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.474246843000316,45.48324685200033,12.252191817187386,12.280644122916515,45.47874684750032,12.26641797005195,6.326736710933844,True,171.21977133994034,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.474246843000316,45.48324685200033,12.280644122916515,12.309096428645644,45.47874684750032,12.29487027578108,4.187371051322266,True,166.45083260379718,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.474246843000316,45.48324685200033,12.309096428645644,12.337548734374773,45.47874684750032,12.323322581510208,2.2101483068147725,True,151.27748855931753,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.474246843000316,45.48324685200033,12.337548734374773,12.366001040103901,45.47874684750032,12.351774887239337,1.4420945339511182,True,63.43771869466287,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.474246843000316,45.48324685200033,12.366001040103901,12.39445334583303,45.47874684750032,12.380227192968466,3.019721840373961,True,19.494886527644375,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.474246843000316,45.48324685200033,12.39445334583303,12.422905651562159,45.47874684750032,12.408679498697595,5.099216086912439,True,10.989716043148352,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.474246843000316,45.48324685200033,12.422905651562159,12.451357957291288,45.47874684750032,12.437131804426723,7.261507326457789,True,7.620488133703385,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.474246843000316,45.48324685200033,12.451357957291288,12.479810263020417,45.47874684750032,12.465584110155852,9.449929549838709,True,5.826910429018003,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.474246843000316,45.48324685200033,12.479810263020417,12.508262568749545,45.47874684750032,12.494036415884981,11.649765647922726,False,4.715214478351682,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.474246843000316,45.48324685200033,12.508262568749545,12.536714874478674,45.47874684750032,12.52248872161411,13.855579969765435,False,3.959180162402486,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.474246843000316,45.48324685200033,12.536714874478674,12.565167180207803,45.47874684750032,12.550941027343239,16.064909940201694,False,3.4118410488169975,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.474246843000316,45.48324685200033,12.565167180207803,12.593619485936932,45.47874684750032,12.579393333072368,18.276480422420477,False,2.997334678343619,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.465246834000304,45.474246843000316,12.1668349,12.195287205729128,45.46974683850031,12.181061052864564,12.84045636315326,True,178.87274016224623,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.465246834000304,45.474246843000316,12.195287205729128,12.223739511458257,45.46974683850031,12.209513358593693,10.622754374204767,True,178.63723693855394,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.465246834000304,45.474246843000316,12.223739511458257,12.252191817187386,45.46974683850031,12.237965664322822,8.405608943721596,True,178.27738351202277,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.465246834000304,45.474246843000316,12.252191817187386,12.280644122916515,45.46974683850031,12.26641797005195,6.1896186119277905,True,177.6594361184735,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.465246834000304,45.474246843000316,12.280644122916515,12.309096428645644,45.46974683850031,12.29487027578108,3.9767153640601283,True,176.35106864555814,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.465246834000304,45.474246843000316,12.309096428645644,12.337548734374773,45.46974683850031,12.323322581510208,1.7784611637185979,True,171.74874333276279,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.465246834000304,45.474246843000316,12.337548734374773,12.366001040103901,45.46974683850031,12.351774887239337,0.5977936256114429,True,27.893282129878063,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.465246834000304,45.474246843000316,12.366001040103901,12.39445334583303,45.46974683850031,12.380227192968466,2.71984645931091,True,5.352052772345158,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.465246834000304,45.474246843000316,12.39445334583303,12.422905651562159,45.46974683850031,12.408679498697595,4.9278337896924835,True,2.941810218353145,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.465246834000304,45.474246843000316,12.422905651562159,12.451357957291288,45.46974683850031,12.437131804426723,7.142499449954516,True,2.0277334708423775,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.465246834000304,45.474246843000316,12.451357957291288,12.479810263020417,45.46974683850031,12.465584110155852,9.359103536860157,False,1.5469335298821105,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.465246834000304,45.474246843000316,12.479810263020417,12.508262568749545,45.46974683850031,12.494036415884981,11.576532431534243,False,1.2504100871550936,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.465246834000304,45.474246843000316,12.508262568749545,12.536714874478674,45.46974683850031,12.52248872161411,13.794388168715802,False,1.0492686609943134,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.465246834000304,45.474246843000316,12.536714874478674,12.565167180207803,45.46974683850031,12.550941027343239,16.012493166115668,False,0.903866926546878,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.465246834000304,45.474246843000316,12.565167180207803,12.593619485936932,45.46974683850031,12.579393333072368,18.230756215536573,False,0.7938562280422969,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.45624682500029,45.465246834000304,12.1668349,12.195287205729128,45.460746829500295,12.181061052864564,12.852405645652592,False,182.0046897013169,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.45624682500029,45.465246834000304,12.195287205729128,12.223739511458257,45.460746829500295,12.209513358593693,10.636804672900805,True,182.42319056561834,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.45624682500029,45.465246834000304,12.223739511458257,12.252191817187386,45.460746829500295,12.237965664322822,8.42295843452194,True,183.06231613218887,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.45624682500029,45.465246834000304,12.252191817187386,12.280644122916515,45.460746829500295,12.26641797005195,6.212743483194138,True,184.15856003419864,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.45624682500029,45.465246834000304,12.280644122916515,12.309096428645644,45.460746829500295,12.29487027578108,4.0121660106904855,True,186.4720976394106,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.45624682500029,45.465246834000304,12.309096428645644,12.337548734374773,45.460746829500295,12.323322581510208,1.8558327341118221,True,194.46488348278106,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.45624682500029,45.465246834000304,12.337548734374773,12.366001040103901,45.460746829500295,12.351774887239337,0.7988118003326385,True,316.722946658358,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.45624682500029,45.465246834000304,12.366001040103901,12.39445334583303,45.460746829500295,12.380227192968466,2.7711787951999862,True,350.5385527958416,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.45624682500029,45.465246834000304,12.39445334583303,12.422905651562159,45.460746829500295,12.408679498697595,4.956622753711341,True,354.77681421838105,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.45624682500029,45.465246834000304,12.422905651562159,12.451357957291288,45.460746829500295,12.437131804426723,7.162690123076729,False,356.39617791100807,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
45.45624682500029,45.465246834000304,12.451357957291288,12.479810263020417,45.460746829500295,12.465584110155852,9.374832830239171,False,357.2496510553561,[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],0.0,0.0,0.0,0.0
