lat_start,lat_end,lng_start,lng_end,lat_center,lng_center,km_to_centroid,grid_in_location,degrees_to_centroid,negative_warehouse,comfort_green_space,activities_post,mobility_bike_infraestructure,social_life_culture,activities_health_regional,comfort_green_forests,negative_street_motorway,activities_health_local,negative_street_primary,negative_railway,negative_retail,activities_economic,social_life_night_life,comfort_green_natural,comfort_leisure_spots,activities_education,social_life_eating,comfort_leisure_mass,mobility_public_transport_rail,negative_street_secondary,comfort_lakes,activities_educational,negative_supermarket,comfort_rivers,mobility_public_transport_bus,activities_goverment,social_life_community,negative_industrial,comfort_green_parks,activities_public_service,comfort_comfort_spots,activities_mean,comfort_mean,mobility_mean,social_mean,negative_mean,livability
48.57826108640032,48.57916108730032,7.7551555227144195,7.759623417562047,48.57871108685032,7.757389470138234,1.126902713903498,True,144.22335428958198,[0.],[0.02404072],[0.0957442],[0.15],[0.2912701],[0.89019682],[0.10449429],[0.],[0.59809459],[2.57469592e-05],[0.],[0.00052473],[0.03110203],[0.37046127],[0.],[0.03511783],[0.73482822],[0.57312083],[0.13938956],[0.37558074],[0.],[0.04878226],[0.],[0.],[0.05695398],[0.38833912],[0.01473375],[0.33458083],[0.00529876],[0.92787651],[0.02237083],[0.00280354],0.2983838048707274,0.1488287430521406,0.3046399551989227,0.3923582600781025,0.0007311547079861,0.7142113840374994
48.57826108640032,48.57916108730032,7.759623417562047,7.7640913124096755,48.57871108685032,7.761857364985861,0.9364325983961286,True,128.28117120595442,[0.],[0.04851933],[0.01213633],[0.],[0.17920318],[0.85302623],[0.09940989],[0.],[0.4420833],[0.00040453],[0.],[0.00142338],[0.00370745],[0.25447511],[0.],[0.07922998],[0.61541228],[0.26204988],[0.10034888],[0.36034997],[0.],[0.04788505],[0.],[0.],[0.01395579],[0.34303442],[0.02836941],[0.24177362],[0.01036648],[0.90684355],[0.00565623],[0.],0.2450489041216864,0.1440213851686941,0.2344614631932991,0.2343754481741983,0.0015242990460087,0.5945296681433934
48.57826108640032,48.57916108730032,7.7640913124096755,7.768559207257303,48.57871108685032,7.76632525983349,0.8366595400251231,True,100.79732539823412,[0.],[0.06594742],[0.],[0.25],[0.09869818],[0.79851608],[0.09790185],[0.],[0.46514165],[0.0040454],[0.],[0.00622806],[0.],[0.14867465],[0.],[0.08322339],[0.52221003],[0.13808013],[0.06398297],[0.34546126],[0.],[0.17739219],[0.],[0.],[0.00241224],[0.25286552],[0.04708386],[0.14826457],[0.01450392],[0.84200404],[0.00111378],[0.00750734],0.2292581752338331,0.148930160561271,0.2827755932035872,0.1334293804435418,0.0030971717288245,0.5692678879235147
48.57826108640032,48.57916108730032,7.768559207257303,7.7730271021049315,48.57871108685032,7.770793154681117,0.8597611592393339,True,67.81459522170032,[0.],[0.06175431],[0.],[0.25],[0.04904707],[0.73104636],[0.09787031],[0.],[0.49736534],[0.02890438],[0.],[0.01026834],[0.],[0.07575358],[0.],[0.0399001],[0.45336406],[0.12708372],[0.03556457],[0.32359107],[0.],[0.30066926],[0.],[0.],[0.00029994],[0.19452908],[0.06704831],[0.077072],[0.02316236],[0.7408176],[0.0001708],[0.05547216],0.2186243588860449,0.14803869612863,0.2560400523846548,0.0822390914892553,0.0077918843572793,0.5307393868590768
48.57826108640032,48.57916108730032,7.7730271021049315,7.777494996952559,48.57871108685032,7.775261049528746,0.9972342785270562,True,44.82001585355675,[0.],[0.04114936],[0.00606817],[0.],[0.02223899],[0.65529624],[0.09715711],[0.],[0.38538562],[0.12835673],[0.],[0.00622806],[0.],[0.03409372],[0.],[0.00803467],[0.38782623],[0.07352406],[0.01706607],[0.29071423],[0.00797838],[0.20748164],[0.],[0.],[2.79291656e-05],[0.15022357],[0.08180357],[0.03371092],[0.06670898],[0.6096915],[2.03995595e-05],[0.00750734],0.1895500287326395,0.1097906253181031,0.1469792661184273,0.0408919240339981,0.0261590193398042,0.3954553486139379
48.57826108640032,48.57916108730032,7.777494996952559,7.7819628918001875,48.57871108685032,7.779728944376373,1.2107270753727748,True,31.92814317518776,[6.79338517e-05],[0.02010896],[0.04483802],[0.05],[0.00929106],[0.57576594],[0.09404715],[0.],[0.19644615],[0.32130078],[0.],[0.00138967],[0.],[0.01286032],[0.],[0.00061805],[0.30985226],[0.01771065],[0.00703296],[0.24790879],[0.06506624],[0.08452309],[0.],[0.],[1.94773514e-06],[0.18182196],[0.08545595],[0.01224029],[0.18896927],[0.46135387],[1.8974546e-06],[0.],0.1515450271305182,0.0741873367433836,0.1599102522784402,0.01302558255822,0.0720992355616347,0.26278532887258327
48.57826108640032,48.57916108730032,7.7819628918001875,7.786430786647815,48.57871108685032,7.784196839224002,1.4674265854342663,True,24.41145526667322,[0.0008276],[0.0072813],[0.00606817],[0.],[0.00359031],[0.49640758],[0.08764094],[0.],[0.06455991],[0.43483029],[0.],[0.00011407],[0.],[0.00367212],[0.],[0.],[0.2219481],[0.00178701],[0.00248455],[0.19979152],[0.05315189],[0.04443625],[0.],[0.],[9.2227739e-08],[0.25448219],[0.07640092],[0.00363149],[0.36666308],[0.31612286],[1.3745115e-07],[0.],0.1081731021099246,0.0508851094324499,0.1514245699572453,0.0031702308556428,0.1069483668300717,0.1517046273030543
48.57826108640032,48.57916108730032,7.786430786647815,7.7908986814954435,48.57871108685032,7.788664734071629,1.7484045303401103,True,19.6420096646092,[0.00370906],[0.00193658],[0.],[0.],[0.00128049],[0.42039199],[0.07800354],[0.],[0.01362113],[0.31332919],[0.],[0.],[0.],[0.00072949],[0.],[0.],[0.1392204],[4.36721411e-05],[0.00075382],[0.15156406],[0.00611357],[0.03373195],[0.],[0.],[5.13136679e-09],[0.17477133],[0.05843373],[0.00086799],[0.46061484],[0.19415405],[7.75446328e-09],[0.],0.0789584060133166,0.0342866615384589,0.1087784624010022,0.0007304107248358,0.0979708323980041,0.10412738955852362
48.57826108640032,48.57916108730032,7.7908986814954435,7.795366576343071,48.57871108685032,7.793132628919258,2.0436714271566454,True,16.388030531103304,[0.00611521],[0.00039158],[0.],[0.],[0.00042108],[0.35001516],[0.06605635],[0.],[0.00184318],[0.11953986],[0.],[0.],[0.],[9.62549947e-05],[0.],[0.],[0.0755637],[0.],[0.00019804],[0.10733991],[0.],[0.02981143],[0.],[0.],[0.],[0.05343458],[0.03821807],[0.0001656],[0.37268491],[0.10641945],[0.],[0.],0.0582050129304736,0.0225418702600501,0.0535914990959149,0.0001707336477391,0.0622924966066406,0.09763485272176987
48.57826108640032,48.57916108730032,7.795366576343071,7.7998344711906995,48.57871108685032,7.797600523766885,2.3478424736762444,True,14.040160416707945,[0.00370906],[7.84360002e-05],[0.],[0.],[0.00012936],[0.2867298],[0.05326551],[0.],[0.00015994],[0.02409342],[0.],[0.],[0.],[8.21523559e-06],[0.],[0.],[0.03528105],[0.],[4.60194338e-05],[0.07004586],[0.],[0.01571369],[0.],[0.],[0.],[0.00762866],[0.0213675],[2.53374013e-05],[0.19445458],[0.05216456],[0.],[0.],0.0429422859301236,0.0134742474159834,0.0258915053731961,4.072797041357031e-05,0.0277821328487155,0.10584146717692944
48.57826108640032,48.57916108730032,7.7998344711906995,7.804302366038327,48.57871108685032,7.802068418614514,2.657862399412942,False,12.271641441838971,[0.0008276],[2.2390943e-05],[0.],[0.],[3.8640594e-05],[0.23127303],[0.04125076],[0.],[8.89867027e-06],[0.00256303],[0.],[0.],[0.],[4.57063652e-07],[0.],[0.],[0.01412937],[0.],[9.90634242e-06],[0.04149309],[0.],[0.00339019],[0.],[0.],[0.],[0.00042106],[0.01020863],[3.3583666e-06],[0.06561165],[0.0231025],[0.],[0.],0.031952491884441,0.0075306373834031,0.0139713827895032,1.0614006061270574e-05,0.0086252852965762,0.1081540552965607
48.57826108640032,48.57916108730032,7.804302366038327,7.8087702608859555,48.57871108685032,7.806536313462141,2.9719013536646783,False,10.89400859346364,[6.79338517e-05],[6.83893624e-06],[0.],[0.],[1.19038117e-05],[0.18385383],[0.03145244],[0.],[0.],[0.00014378],[0.],[0.],[0.],[0.],[0.],[0.],[0.00484602],[0.],[2.13623869e-06],[0.02203786],[0.],[0.00027507],[0.],[0.],[0.],[0.],[0.00416649],[6.29985354e-07],[0.01437505],[0.00947008],[0.],[0.],0.0241082920545442,0.0045785061074985,0.0073459535769689,3.1334492723175285e-06,0.001823345922801,0.1038496446066765
48.57826108640032,48.57916108730032,7.8087702608859555,7.813238155733583,48.57871108685032,7.81100420830977,3.2888082401165937,False,9.791745359492918,[0.],[1.57207312e-06],[0.],[0.],[3.91538793e-06],[0.1443628],[0.0249484],[0.],[0.],[6.09500229e-09],[0.],[0.],[0.],[0.],[0.],[0.],[0.00142211],[0.],[5.29923173e-07],[0.01051508],[0.],[0.],[0.],[0.],[0.],[0.],[0.00145222],[7.24125922e-07],[0.00205653],[0.00387006],[0.],[0.],0.0184046404872909,0.0032022847797952,0.0035050277171879,1.1598784632106745e-06,0.0002570670636071,0.0979631471625087
48.57826108640032,48.57916108730032,7.813238155733583,7.8177060505812115,48.57871108685032,7.815472103157397,3.6078273906137097,False,8.890410201197305,[0.],[6.645116e-07],[0.],[0.],[1.48621636e-06],[0.11257386],[0.02243405],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.00035686],[0.],[2.74364652e-07],[0.00496873],[0.],[0.],[0.],[0.],[0.],[0.],[0.00043215],[2.91144701e-06],[0.00019349],[0.00218949],[0.],[0.],0.0141703585526003,0.0027360530848759,0.0016562434216323,1.0994158417002593e-06,2.418587130375254e-05,0.0934491996995302
48.57826108640032,48.57916108730032,7.8177060505812115,7.822173945428839,48.57871108685032,7.819939998005026,3.9284442428274096,False,8.139999179566846,[0.],[5.53165689e-06],[0.],[0.],[1.61696228e-06],[0.0883181],[0.02431168],[0.],[0.],[2.54977365e-07],[0.],[0.],[0.],[6.697586e-07],[0.],[0.],[7.65382038e-05],[0.],[4.99782109e-07],[0.00384312],[0.],[0.],[0.],[0.],[0.],[0.],[0.00010977],[1.12951679e-05],[1.20696995e-05],[0.00295636],[0.],[0.],0.0110630507875697,0.0030304516462026,0.001281041412831,3.3954721912823067e-06,1.5405846102888831e-06,0.09099280671294303
48.57826108640032,48.57916108730032,7.822173945428839,7.8266418402764675,48.57871108685032,7.824407892852653,4.250297248148876,False,7.505737459700332,[0.],[4.81247531e-05],[0.],[0.],[7.13946743e-06],[0.07162077],[0.03080705],[0.],[0.],[2.27111822e-05],[0.],[0.],[0.],[1.20377911e-05],[0.],[0.],[1.40338264e-05],[0.],[1.32635043e-06],[0.00699812],[0.],[0.],[0.],[0.],[0.],[0.],[2.37939604e-05],[3.47383602e-05],[2.03557098e-07],[0.0064598],[0.],[0.],0.0089573243809216,0.004146255340389,0.0023327057881268,1.3478904689120246e-05,2.8643424116398123e-06,0.0907603298486758
48.57826108640032,48.57916108730032,7.8266418402764675,7.831109735124095,48.57871108685032,7.828875787700282,4.573125414562595,False,6.962720697906818,[0.],[0.00028377],[0.],[0.],[3.72641253e-05],[0.0627974],[0.04204246],[0.],[0.],[0.00038282],[0.],[0.],[0.],[0.00013873],[0.],[0.],[2.28513218e-06],[0.],[4.03977744e-06],[0.01612196],[0.],[0.],[0.],[0.],[0.],[1.72812358e-05],[4.40131294e-06],[8.33401562e-05],[2.31456368e-08],[0.01402237],[7.75446328e-09],[0.],0.0078505113490458,0.0062614042544797,0.0053797461808611,6.483238441143368e-05,4.785601793291252e-05,0.09310942937245459
48.57826108640032,48.57916108730032,7.831109735124095,7.8355776299717235,48.57871108685032,7.833343682547909,4.896735875902586,False,6.492660044646876,[0.],[0.00113806],[0.],[0.],[0.00017751],[0.06250326],[0.05802822],[0.],[5.03005544e-06],[0.0035929],[0.],[7.78060514e-05],[0.],[0.00102505],[0.],[0.],[1.07711229e-06],[0.00027719],[1.54154445e-05],[0.03422601],[0.],[1.608758e-06],[0.],[0.],[0.],[0.00021053],[6.99642328e-07],[0.00015595],[2.66733686e-07],[0.02719984],[1.3745115e-07],[0.],0.0078137755778809,0.0095981275698718,0.0114788477736816,0.0004089231450742,0.0004588717821546,0.09836691957370083
48.57736108550032,48.57826108640032,7.6881371,7.692604994847628,48.57781108595032,7.690371047423813,5.739428608895445,False,175.150400346191,[0.],[0.00915661],[0.],[0.],[0.00130146],[0.06956408],[0.09001891],[0.],[4.64285602e-05],[0.01551816],[0.],[0.00044151],[0.],[0.0060649],[0.],[0.],[6.87885732e-06],[0.00204817],[4.23480771e-05],[0.04587361],[0.],[0.00243096],[0.],[0.],[2.41781051e-07],[0.00042106],[4.43086484e-08],[4.04461719e-05],[1.04749656e-07],[0.0348807],[1.00408706e-06],[0.],0.0087023043953303,0.015169973942167,0.0154315558125681,0.0023637426183198,0.0019949713849796,0.10557173162574411
48.57736108550032,48.57826108640032,7.692604994847628,7.697072889695256,48.57781108595032,7.694838942271442,5.4135496270093855,False,174.85476829142348,[0.],[0.01970762],[0.],[0.],[0.00457505],[0.0837713],[0.11736034],[0.],[0.000535],[0.05457458],[0.],[0.00518878],[0.],[0.01842354],[0.],[0.],[4.32496429e-05],[0.00917926],[0.00019112],[0.07743745],[0.],[0.02815998],[0.],[0.],[1.43080064e-06],[0.00512953],[4.37698543e-08],[8.7250359e-05],[4.96274315e-07],[0.05601889],[1.07949532e-05],[0.],0.0105450481137466,0.024604376026677,0.0275223241667455,0.008066275237181,0.0074704817537204,0.1169861346601267
48.57736108550032,48.57826108640032,7.697072889695256,7.701540784542884,48.57781108595032,7.699306837119069,5.088034886956599,True,174.5208698957276,[0.],[0.03332023],[0.00606817],[0.],[0.01420432],[0.10919901],[0.14755016],[0.],[0.00395542],[0.1267855],[0.],[0.02498185],[0.],[0.03588415],[0.],[0.],[0.0002331],[0.01513404],[0.00074219],[0.11685547],[0.],[0.13714124],[0.],[0.],[1.28495614e-05],[0.02508651],[1.81146666e-07],[0.00034762],[4.8173148e-06],[0.08247456],[9.03850363e-05],[0.00056071],0.0149432815984787,0.0446446601522056,0.0473139959261364,0.0163925342222914,0.018971520933107,0.13898573572355177
48.57736108550032,48.57826108640032,7.701540784542884,7.706008679390512,48.57781108595032,7.703774731966698,4.762959070648728,True,174.14078911725585,[0.],[0.05627174],[0.04483802],[0.],[0.03855577],[0.1467115],[0.17862294],[0.],[0.01877223],[0.21273625],[0.],[0.05229699],[0.00370745],[0.04481539],[0.],[0.],[0.00107224],[0.0093849],[0.00246369],[0.16066485],[0.],[0.33597652],[0.],[0.],[9.27345543e-05],[0.06366658],[7.04207188e-07],[0.00161796],[6.24238232e-05],[0.11234938],[0.00058938],[0.0041431],0.0269614398683076,0.0766577894687646,0.0747771453253968,0.0235935034232088,0.0331369581258705,0.18041100913562422
48.57736108550032,48.57826108640032,7.706008679390512,7.71047657423814,48.57781108595032,7.708242626814325,4.438418622483027,True,173.70427434270312,[0.],[0.10563722],[0.00606817],[0.],[0.09083809],[0.19670925],[0.20798312],[0.],[0.05740739],[0.27253013],[0.],[0.05078655],[0.04222439],[0.03591259],[0.],[0.],[0.00421155],[0.00455335],[0.00697953],[0.20666774],[0.],[0.61500304],[0.],[0.],[0.000449],[0.14009473],[2.33804016e-06],[0.00635364],[0.00068921],[0.14221831],[0.00299314],[0.0047038],0.0387020278031571,0.1203304478927314,0.1155874900399343,0.0344144180510268,0.0405007363705789,0.24806546382110045
48.57736108550032,48.57826108640032,7.71047657423814,7.714944469085768,48.57781108595032,7.712710521661954,4.114540229513272,True,173.19781291063674,[0.],[0.1890707],[0.],[0.],[0.18496691],[0.25881765],[0.23266814],[0.],[0.11464983],[0.2723779],[0.],[0.0229583],[0.11328577],[0.01876088],[0.],[0.],[0.01413471],[0.01139556],[0.01687691],[0.25603875],[0.],[0.78047188],[0.],[0.],[0.00149991],[0.20878075],[6.61590606e-06],[0.01974245],[0.00506845],[0.1678961],[0.0118381],[0.03061358],0.0640915859264326,0.1576774686159348,0.1549398338880745,0.058716446097334,0.0375505818298581,0.33581122360661525
48.57736108550032,48.57826108640032,7.714944469085768,7.719412363933396,48.57781108595032,7.717178416509581,3.79149355977104,True,172.60323046828665,[0.],[0.28081386],[0.],[0.05],[0.32500687],[0.33161457],[0.24983175],[0.],[0.1566431],[0.21579649],[0.],[0.0044804],[0.01482981],[0.00866907],[0.],[0.],[0.04057178],[0.01871962],[0.03487163],[0.31151905],[0.],[0.47967883],[0.],[0.],[0.00406431],[0.17641232],[1.59602029e-05],[0.04829921],[0.02400049],[0.18737054],[0.03646393],[0.0041431],0.0725173932924558,0.1378637801759286,0.1793104572971589,0.1001736926052483,0.0305346722174779,0.34744631689562366
48.57736108550032,48.57826108640032,7.719412363933396,7.723880258781024,48.57781108595032,7.72164631135721,3.469510947905847,True,171.89550613232672,[0.],[0.32741582],[0.],[0.],[0.49335484],[0.41247568],[0.25735614],[0.],[0.16657255],[0.14688919],[0.],[0.00033715],[0.],[0.01448834],[0.],[0.],[0.09971891],[0.01377012],[0.0617122],[0.37207762],[0.],[0.13235149],[0.],[0.],[0.01159588],[0.25873046],[3.2866496e-05],[0.09380178],[0.07290296],[0.20505977],[0.08747241],[0.],0.0957840524402369,0.1106101456887103,0.2102693580345551,0.1538537712808565,0.0275161616409851,0.3642072779231969
48.57736108550032,48.57826108640032,7.723880258781024,7.728348153628652,48.57781108595032,7.726114206204837,3.1489188176004728,True,171.03924350647037,[0.],[0.29058091],[0.01213633],[0.],[0.64964144],[0.49760446],[0.25440938],[0.],[0.16794824],[0.10862948],[0.],[0.],[0.],[0.0448543],[0.],[4.62744971e-05],[0.21020194],[0.01390381],[0.09394159],[0.42918078],[0.04506142],[0.02167168],[0.],[0.],[0.03501082],[0.56531638],[5.80552482e-05],[0.14744359],[0.14199471],[0.23397997],[0.16341998],[0.],0.1314211262321438,0.1032934025251324,0.3314990536154672,0.2139607862145827,0.0369607009579072,0.42868850863332697
48.57736108550032,48.57826108640032,7.728348153628652,7.73281604847628,48.57781108595032,7.730582101052466,2.83018973350503,True,169.98273464318163,[0.],[0.19059182],[0.13451405],[0.05],[0.7476848],[0.58227843],[0.24173929],[0.],[0.17360566],[0.08759202],[0.],[0.],[0.],[0.10359313],[0.],[0.00056374],[0.38081149],[0.01961105],[0.12395068],[0.46972421],[0.33296139],[0.00421168],[0.],[0.],[0.0893951],[0.89880835],[8.95692978e-05],[0.19479045],[0.17732981],[0.29246348],[0.23777467],[0.0041431],0.1886342332370461,0.1052287643277006,0.4728441870291234,0.266419856062886,0.074735403223879,0.49342724136771904
48.57736108550032,48.57826108640032,7.73281604847628,7.737283943323908,48.57781108595032,7.735049995900093,2.514032387928288,True,168.64748755659943,[0.],[0.08999149],[0.34344694],[0.2],[0.76080212],[0.6612926],[0.22156875],[0.],[0.20181509],[0.05289785],[0.],[0.],[0.],[0.1733677],[0.],[0.0025265],[0.59459076],[0.01996122],[0.14357573],[0.48422558],[0.04506142],[0.0013429],[0.],[0.],[0.17097008],[1.],[0.00012841],[0.23000167],[0.14199468],[0.39512238],[0.269434],[0.03061358],0.2588384746119678,0.1173012685241937,0.5614085279365995,0.2960331768880153,0.0299942448210639,0.6555159127087105
48.57736108550032,48.57826108640032,7.737283943323908,7.741751838171536,48.57781108595032,7.739517890747722,2.201555015292098,True,166.90867491487197,[0.],[0.03011749],[0.04483802],[0.15],[0.69482173],[0.72953074],[0.19710483],[0.],[0.32885862],[0.01889393],[0.],[0.],[0.],[0.23020561],[0.],[0.0041655],[0.80331278],[0.05549652],[0.14882113],[0.47302509],[0.],[0.00598562],[0.],[0.],[0.23815515],[0.73419509],[0.00020041],[0.25991078],[0.07290387],[0.54166576],[0.23777467],[0.0047038],0.2680644034222085,0.1300799203645019,0.452406724592493,0.310108660707894,0.0114747248215379,0.6724067944980509
48.57736108550032,48.57826108640032,7.741751838171536,7.7462197330191636,48.57781108595032,7.743985785595349,1.8945793322246307,True,164.5560789801131,[0.],[0.00762761],[0.],[0.05],[0.57920421],[0.78256038],[0.17182045],[0.],[0.5769396],[0.00370006],[0.],[0.],[0.],[0.27189211],[0.],[0.0025265],[0.94485774],[0.18415172],[0.14135977],[0.44529947],[0.],[0.02652731],[0.],[0.],[0.2405916],[0.4886385],[0.00040653],[0.28973201],[0.02401521],[0.71045881],[0.16341998],[0.00862876],0.3085230294304774,0.1455045345049979,0.3279793232765793,0.331245011721591,0.0034644084535147,0.7050039611150789
48.57736108550032,48.57826108640032,7.7462197330191636,7.750687627866791,48.57781108595032,7.748453680442978,1.5962825357860289,True,161.20951753494742,[0.],[0.00446289],[0.04483802],[0.95],[0.44752124],[0.81714011],[0.14873765],[0.],[0.78457711],[0.00038808],[0.],[0.],[0.02739458],[0.29627609],[0.],[0.00067649],[0.97771737],[0.42036828],[0.1256387],[0.41298999],[0.],[0.04718006],[0.],[0.],[0.17555847],[0.40569642],[0.00100626],[0.31071866],[0.00518544],[0.86396099],[0.08747241],[0.05442097],0.3425182324608093,0.1578484684254202,0.5895621379012524,0.3687210669253858,0.0006966899720278,0.8395298942641609
48.57736108550032,48.57826108640032,7.750687627866791,7.7551555227144195,48.57781108595032,7.752921575290605,1.3125950452466506,True,156.11782354214043,[0.],[0.013452],[0.33737878],[0.75],[0.32407799],[0.83154966],[0.12990729],[0.],[0.77046968],[2.16052122e-05],[0.],[0.],[0.20242009],[0.27782444],[0.],[0.00154183],[0.90732527],[0.54816237],[0.10522057],[0.38522399],[0.],[0.03545762],[0.],[0.],[0.09179246],[0.33227051],[0.00249857],[0.30734777],[0.00125372],[0.96612823],[0.03646393],[0.15755356],0.386013246579494,0.1667837281519587,0.489164834280715,0.3643531421304931,0.0001594158271824,0.8580723710678435
48.57736108550032,48.57826108640032,7.7551555227144195,7.759623417562047,48.57781108595032,7.757389470138234,1.0553645366249098,True,147.63649612016658,[0.],[0.03700347],[0.08967603],[0.15],[0.22146965],[0.825696],[0.11617751],[0.],[0.5874989],[2.92775322e-06],[0.],[0.00051123],[0.02739458],[0.20912431],[0.],[0.00764212],[0.78126583],[0.35381793],[0.08209908],[0.3658083],[0.],[0.01518324],[0.],[0.],[0.03399449],[0.29342337],[0.00558207],[0.27266805],[0.00180012],[1.],[0.0118381],[0.02071549],0.2911189385406887,0.1458683774145271,0.2697438895059879,0.2642699860957269,0.0002892849890344,0.6574112163716731
48.57736108550032,48.57826108640032,7.759623417562047,7.7640913124096755,48.57781108595032,7.761857364985861,0.8489897485934637,True,131.90520046356878,[0.],[0.06950117],[0.00606817],[0.35],[0.14345748],[0.80099778],[0.10723863],[0.],[0.45007565],[0.00022127],[0.],[0.00622806],[0.00741491],[0.12549846],[0.],[0.0168196],[0.65595504],[0.1521355],[0.05834694],[0.35291528],[0.],[0.02589259],[0.],[0.],[0.00879373],[0.34578623],[0.01082805],[0.21348325],[0.00362928],[0.97074285],[0.00299314],[0.],0.2417915907130729,0.1397039439650491,0.3495671686751813,0.1586436719340785,0.0012598259417658,0.5984329243011725
48.57736108550032,48.57826108640032,7.7640913124096755,7.768559207257303,48.57781108595032,7.76632525983349,0.7374778764837351,True,102.23550560630818,[0.],[0.08791105],[0.],[0.05],[0.08825281],[0.76009176],[0.10187455],[0.],[0.45224469],[0.0035733],[0.],[0.02791223],[0.05849661],[0.0628231],[0.],[0.0172509],[0.56157257],[0.15651591],[0.03690823],[0.34041514],[0.],[0.11053762],[0.],[0.],[0.00156624],[0.37524687],[0.01805698],[0.14508157],[0.00724807],[0.89328631],[0.00058938],[0.0088469],0.2313814994316368,0.1397979788973816,0.2552206696849514,0.1131683470747957,0.0048416994522084,0.5445039045743221
48.57736108550032,48.57826108640032,7.768559207257303,7.7730271021049315,48.57781108595032,7.770793154681117,0.7635865249132744,True,65.12285747969077,[0.],[0.07518815],[0.],[0.05],[0.05136964],[0.70642898],[0.0983424],[0.],[0.4658183],[0.0324245],[0.],[0.04601949],[0.03480949],[0.02796295],[0.],[0.00853997],[0.49183635],[0.20304145],[0.02041984],[0.32130554],[0.],[0.22242452],[0.],[0.],[0.00018982],[0.33204564],[0.02581406],[0.08374362],[0.02595136],[0.77961913],[9.03850363e-05],[0.06537026],0.2155996945542552,0.1411215643686721,0.2344503937251318,0.0915294164277565,0.0130494191231365,0.5103132064711413
48.57736108550032,48.57826108640032,7.7730271021049315,7.777494996952559,48.57781108595032,7.775261049528746,0.9156177593631644,True,41.1511976446262,[0.],[0.0440313],[0.04483802],[0.1],[0.02795375],[0.64383484],[0.09481031],[0.],[0.35633988],[0.15857005],[0.],[0.02791223],[0.00370745],[0.01143152],[0.],[0.00243214],[0.42221909],[0.1178542],[0.00977063],[0.2918755],[0.01196756],[0.21431597],[0.],[0.],[1.55264295e-05],[0.19832342],[0.0316046],[0.0401064],[0.10915358],[0.63838667],[1.07949532e-05],[0.0088469],0.1878193343808965,0.1125121616236748,0.1967329737983585,0.0493364679765435,0.0384504277956979,0.39974821669711497
48.57736108550032,48.57826108640032,7.777494996952559,7.7819628918001875,48.57781108595032,7.779728944376373,1.1444422738288051,True,28.722814158831905,[0.],[0.01803248],[0.33131061],[0.],[0.01397042],[0.57609928],[0.08978099],[0.],[0.18097504],[0.41206383],[0.],[0.00622993],[0.],[0.00407294],[0.],[0.0006273],[0.33667353],[0.02605996],[0.00401711],[0.25334443],[0.1076905],[0.12017462],[0.],[0.],[8.00791663e-07],[0.19550565],[0.03312002],[0.01561835],[0.32882007],[0.48249452],[1.00408706e-06],[0.],0.1822724356556983,0.079458646366641,0.149616692787379,0.0149304190626361,0.1068505412456859,0.2528373647541658
48.57736108550032,48.57826108640032,7.7819628918001875,7.786430786647815,48.57781108595032,7.784196839224002,1.41323780377313,True,21.759064129967737,[0.],[0.00537213],[0.04483802],[0.],[0.00630574],[0.50664723],[0.08241683],[0.],[0.05941249],[0.56632165],[0.],[0.00053404],[0.],[0.00112963],[0.],[0.00011275],[0.2398808],[0.00214904],[0.00141444],[0.20980301],[0.15429179],[0.05350176],[0.],[0.],[8.00300021e-09],[0.33135239],[0.02969543],[0.00487505],[0.64528651],[0.33170512],[7.27358223e-08],[0.],0.1100592548430068,0.0527247830343195,0.1803851316413753,0.0036148648279987,0.1708042486396094,0.08961419245866462
48.57736108550032,48.57826108640032,7.786430786647815,7.7908986814954435,48.57781108595032,7.788664734071629,1.7031837230819078,True,17.426064098102604,[0.],[0.00136491],[0.],[0.],[0.00255035],[0.43832036],[0.07268809],[0.],[0.01253083],[0.41099054],[0.],[0.00010225],[0.],[0.00022133],[0.],[9.25489943e-06],[0.14944449],[3.07929911e-06],[0.0004261],[0.16518549],[0.01926149],[0.03434377],[0.],[0.],[4.45270912e-10],[0.30729256],[0.02277063],[0.00121092],[0.81706605],[0.20573746],[4.1034743e-09],[0.],0.0778832895519414,0.0349521751441395,0.1574926847875616,0.0009964188780323,0.1559275404993169,0.050662895589283205
48.57736108550032,48.57826108640032,7.7908986814954435,7.795366576343071,48.57781108595032,7.793132628919258,2.0051257388781103,True,14.50083578902432,[0.],[0.00050935],[0.],[0.],[0.00093356],[0.3732805],[0.06130882],[0.],[0.00169539],[0.15742846],[0.],[0.00016858],[0.],[2.90299457e-05],[0.],[0.],[0.08052729],[0.],[0.00010999],[0.122316],[0.],[0.0297952],[0.],[0.],[0.],[0.13503053],[0.0149274],[0.00024126],[0.66839854],[0.11523894],[0.],[0.],0.0588038224647927,0.0229958115883143,0.0857821772660226,0.0003009617991993,0.103249447060242,0.060353192247333216
