lat_start,lat_end,lng_start,lng_end,lat_center,lng_center,km_to_centroid,grid_in_location,degrees_to_centroid,negative_warehouse,comfort_green_space,activities_post,mobility_bike_infraestructure,social_life_culture,activities_health_regional,comfort_green_forests,negative_street_motorway,activities_health_local,negative_street_primary,negative_railway,negative_retail,activities_economic,social_life_night_life,comfort_green_natural,comfort_leisure_spots,activities_education,social_life_eating,comfort_leisure_mass,mobility_public_transport_rail,negative_street_secondary,comfort_lakes,activities_educational,negative_supermarket,comfort_rivers,mobility_public_transport_bus,activities_goverment,social_life_community,negative_industrial,comfort_green_parks,activities_public_service,comfort_comfort_spots,activities_mean,comfort_mean,mobility_mean,social_mean,negative_mean
48.64486115300056,48.645761153900565,7.7774949969525595,7.7819628918001875,48.645311153450564,7.779728944376373,8.282633470044612,False,80.8120051885977,[0.],[0.00069467],[0.],[0.],[0.],[2.74902367e-11],[0.10250822],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[9.71966384e-05],[0.],[0.00031876],[0.],[0.],[0.00012584],[0.],[0.],[0.],[0.],[0.00017092],[0.],[0.],3.4362795915677355e-12,0.011535379061285156,3.239887946219449e-05,0.0,0.0
48.64486115300056,48.645761153900565,7.7819628918001875,7.7864307866478155,48.645311153450564,7.784196839224002,8.323976928757801,False,77.479312621657,[0.],[0.00014655],[0.],[0.],[0.],[2.69458936e-11],[0.08486226],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.00023433],[0.],[2.60337166e-05],[0.],[0.],[0.00031039],[0.],[0.],[0.],[0.],[0.0001851],[0.],[0.],3.3682366991197303e-12,0.00950337009114612,7.811044898365575e-05,0.0,0.0
48.64486115300056,48.645761153900565,7.7864307866478155,7.7908986814954435,48.645311153450564,7.788664734071629,8.378005652677759,False,74.23046016220171,[0.],[1.99404802e-05],[0.],[0.],[0.],[2.5376687e-11],[0.0674785],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.00048142],[0.],[0.],[0.],[0.],[0.00198075],[0.],[0.],[0.],[0.],[0.00017083],[0.],[0.],3.172085875055342e-12,0.007738891238653071,0.0001604727004903308,0.0,0.0
48.64486115300056,48.645761153900565,7.7908986814954435,7.7953665763430715,48.645311153450564,7.793132628919258,8.444476159800628,False,71.08232415187248,[0.],[2.26578555e-06],[0.],[0.],[0.],[2.29617763e-11],[0.05205127],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.00084281],[0.],[0.00202089],[0.],[0.],[0.00909417],[0.],[0.],[0.],[0.],[0.00013435],[0.],[0.],2.870222031275395e-12,0.0070336605775151734,0.00028093514379667715,0.0,0.0
48.64486115300056,48.645761153900565,7.7953665763430715,7.7998344711906995,48.645311153450564,7.797600523766885,8.523097359416138,False,68.04834277100444,[0.],[1.75363875e-06],[0.],[0.],[0.],[1.99620103e-11],[0.03946148],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.00125732],[0.],[0.02461953],[0.],[0.],[0.02739099],[0.],[0.],[0.],[0.],[9.00380718e-05],[0.],[0.],2.4952512851188477e-12,0.010173753877962492,0.00041910598595128624,0.0,0.0
48.64486115300056,48.645761153900565,7.7998344711906995,7.8043023660383275,48.645311153450564,7.802068418614514,8.613536536502961,False,65.13845811742193,[0.],[3.22922857e-06],[0.],[0.],[0.],[1.66736757e-11],[0.02983227],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.00159836],[0.],[0.11033706],[0.],[0.],[0.05322128],[0.],[0.],[0.],[0.],[5.14224332e-05],[0.],[0.],2.0842094587214985e-12,0.021493917064083167,0.000532788128535188,0.0,0.0
48.64486115300056,48.645761153900565,7.8043023660383275,7.8087702608859555,48.645311153450564,7.806536313462141,8.715425796304546,True,62.35927209274425,[0.],[4.03281844e-06],[0.],[0.],[0.],[1.33809475e-11],[0.02276197],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.00173149],[0.],[0.18191505],[0.],[0.],[0.06641742],[0.],[0.],[0.],[0.],[2.50266706e-05],[0.],[0.],1.6726184419766055e-12,0.030124833151447126,0.000577162489452913,0.0,0.0
48.64486115300056,48.645761153900565,7.8087702608859555,7.8132381557335835,48.645311153450564,7.81100420830977,8.828368707054782,True,59.7143591046055,[0.],[3.22922857e-06],[0.],[0.],[0.],[1.03174279e-11],[0.01761345],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.00159836],[0.],[0.11033706],[0.],[0.],[0.05317061],[0.],[0.],[0.],[0.],[1.03795021e-05],[0.],[0.],1.2896784862903677e-12,0.020126081031522282,0.000532788128535188,0.0,0.0
48.64486115300056,48.645761153900565,7.8132381557335835,7.8177060505812115,48.645311153450564,7.815472103157397,8.951946900497594,False,57.204675254856554,[0.],[1.65794123e-06],[0.],[0.],[0.],[7.64341365e-12],[0.01375736],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.00125732],[0.],[0.02461953],[0.],[0.],[0.02729645],[0.],[0.],[0.],[0.],[3.66836417e-06],[0.],[0.],9.55426706400176e-13,0.007297628683534584,0.00041910598595128624,0.0,0.0
48.64486115300056,48.645761153900565,7.8177060505812115,7.8221739454288395,48.645311153450564,7.819939998005026,9.085726423805893,False,54.82900973327002,[0.],[5.45782626e-07],[0.],[0.],[0.],[5.44055505e-12],[0.01071555],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.],[0.00084281],[0.],[0.00202089],[0.],[0.],[0.0089855],[0.],[0.],[0.],[0.],[1.10481873e-06],[0.],[0.],6.800693809392475e-13,0.002413732448734449,0.00028093514379667715,0.0,0.0
